time,aqi,pm25,pm10,o3,no2,so2,co,no,nh3,hour,day,month,aqi_lag1,aqi_change_rate
2025-06-03 01:00:00,5.0,48.85,227.24,72.62,0.07,0.43,93.39,0.0,0.0,1,3,6,5.0,0.0
2025-06-03 02:00:00,5.0,49.7,234.16,74.26,0.08,0.44,94.18,0.0,0.0,2,3,6,5.0,0.0
2025-06-03 03:00:00,5.0,50.52,238.85,75.7,0.08,0.45,94.95,0.0,0.0,3,3,6,5.0,0.0
2025-06-03 04:00:00,5.0,51.11,240.26,76.77,0.07,0.46,95.51,0.01,0.0,4,3,6,5.0,0.0
2025-06-03 05:00:00,5.0,51.63,239.43,77.49,0.06,0.46,96.34,0.01,0.0,5,3,6,5.0,0.0
2025-06-03 06:00:00,5.0,51.71,234.44,77.24,0.05,0.46,97.01,0.01,0.0,6,3,6,5.0,0.0
2025-06-03 07:00:00,5.0,51.02,224.64,76.66,0.05,0.45,97.05,0.01,0.0,7,3,6,5.0,0.0
2025-06-03 08:00:00,5.0,49.56,211.8,75.38,0.05,0.44,96.26,0.01,0.0,8,3,6,5.0,0.0
2025-06-03 09:00:00,5.0,48.07,201.28,73.92,0.05,0.43,95.11,0.01,0.0,9,3,6,5.0,0.0
2025-06-03 10:00:00,4.0,47.35,195.78,72.83,0.05,0.43,94.43,0.01,0.0,10,3,6,5.0,-1.0
2025-06-03 11:00:00,4.0,47.42,196.51,72.03,0.05,0.43,93.86,0.01,0.0,11,3,6,4.0,0.0
2025-06-03 12:00:00,5.0,48.73,205.71,71.5,0.05,0.44,93.7,0.01,0.0,12,3,6,4.0,1.0
2025-06-03 13:00:00,5.0,51.46,224.37,71.67,0.07,0.46,94.39,0.0,0.0,13,3,6,5.0,0.0
2025-06-03 14:00:00,5.0,55.04,250.65,72.02,0.08,0.47,95.18,0.0,0.0,14,3,6,5.0,0.0
2025-06-03 15:00:00,5.0,58.69,279.94,72.25,0.09,0.48,95.94,0.0,0.0,15,3,6,5.0,0.0
2025-06-03 16:00:00,5.0,61.02,304.83,71.7,0.09,0.49,95.83,0.0,0.0,16,3,6,5.0,0.0
2025-06-03 17:00:00,5.0,61.49,319.93,70.78,0.09,0.49,95.07,0.0,0.0,17,3,6,5.0,0.0
2025-06-03 18:00:00,5.0,60.02,322.47,69.63,0.09,0.5,93.62,0.0,0.0,18,3,6,5.0,0.0
2025-06-03 19:00:00,5.0,57.11,313.7,68.72,0.08,0.51,91.96,0.0,0.0,19,3,6,5.0,0.0
2025-06-03 20:00:00,5.0,53.56,296.37,68.45,0.08,0.51,90.23,0.0,0.0,20,3,6,5.0,0.0
2025-06-03 21:00:00,5.0,49.3,270.27,67.32,0.08,0.52,88.1,0.0,0.0,21,3,6,5.0,0.0
2025-06-03 22:00:00,5.0,44.63,239.77,65.21,0.08,0.52,85.56,0.0,0.0,22,3,6,5.0,0.0
2025-06-03 23:00:00,5.0,40.13,208.31,62.67,0.08,0.53,83.17,0.0,0.0,23,3,6,5.0,0.0
2025-06-04 00:00:00,4.0,37.0,185.05,61.14,0.08,0.53,81.9,0.0,0.0,0,4,6,5.0,-1.0
2025-06-04 01:00:00,4.0,35.74,173.46,62.26,0.08,0.52,82.2,0.0,0.0,1,4,6,4.0,0.0
2025-06-04 02:00:00,4.0,35.79,170.03,65.26,0.09,0.5,83.64,0.0,0.0,2,4,6,4.0,0.0
2025-06-04 03:00:00,4.0,35.71,167.55,66.83,0.08,0.48,84.44,0.0,0.0,3,4,6,4.0,0.0
2025-06-04 04:00:00,4.0,35.38,166.45,66.83,0.07,0.47,84.33,0.01,0.0,4,4,6,4.0,0.0
2025-06-04 05:00:00,4.0,35.26,167.79,66.28,0.06,0.46,83.97,0.01,0.0,5,4,6,4.0,0.0
2025-06-04 06:00:00,4.0,34.99,168.48,65.31,0.05,0.44,83.56,0.01,0.0,6,4,6,4.0,0.0
2025-06-04 07:00:00,4.0,34.3,166.88,64.15,0.05,0.42,83.09,0.01,0.0,7,4,6,4.0,0.0
2025-06-04 08:00:00,4.0,33.1,162.01,62.25,0.04,0.4,82.32,0.01,0.0,8,4,6,4.0,0.0
2025-06-04 09:00:00,4.0,31.49,154.41,59.62,0.04,0.38,81.17,0.01,0.0,9,4,6,4.0,0.0
2025-06-04 10:00:00,4.0,29.67,145.59,56.65,0.04,0.37,80.0,0.01,0.0,10,4,6,4.0,0.0
2025-06-04 11:00:00,4.0,27.66,135.85,53.79,0.04,0.37,78.49,0.01,0.0,11,4,6,4.0,0.0
2025-06-04 12:00:00,4.0,25.87,126.94,51.65,0.05,0.38,77.27,0.01,0.0,12,4,6,4.0,0.0
2025-06-04 13:00:00,4.0,24.5,120.04,50.83,0.05,0.39,76.89,0.0,0.0,13,4,6,4.0,0.0
2025-06-04 14:00:00,4.0,23.5,114.44,51.0,0.06,0.39,76.93,0.0,0.0,14,4,6,4.0,0.0
2025-06-04 15:00:00,4.0,22.82,109.88,51.73,0.07,0.39,77.23,0.0,0.0,15,4,6,4.0,0.0
2025-06-04 16:00:00,4.0,22.33,106.17,52.49,0.07,0.39,77.49,0.0,0.0,16,4,6,4.0,0.0
2025-06-04 17:00:00,4.0,22.08,103.22,53.08,0.07,0.39,77.69,0.0,0.0,17,4,6,4.0,0.0
2025-06-04 18:00:00,4.0,21.9,100.53,53.32,0.07,0.39,77.67,0.0,0.0,18,4,6,4.0,0.0
2025-06-04 19:00:00,3.0,21.71,97.79,53.33,0.07,0.39,77.39,0.0,0.0,19,4,6,4.0,-1.0
2025-06-04 20:00:00,3.0,21.63,95.89,53.68,0.07,0.39,77.28,0.0,0.0,20,4,6,3.0,0.0
2025-06-04 21:00:00,3.0,21.68,94.77,54.39,0.07,0.39,77.43,0.0,0.0,21,4,6,3.0,0.0
2025-06-04 22:00:00,3.0,21.87,94.52,55.37,0.07,0.39,77.7,0.0,0.0,22,4,6,3.0,0.0
2025-06-04 23:00:00,3.0,22.13,94.84,56.45,0.07,0.39,78.11,0.0,0.0,23,4,6,3.0,0.0
2025-06-05 00:00:00,3.0,22.4,95.52,57.03,0.07,0.39,78.28,0.0,0.0,0,5,6,3.0,0.0
2025-06-05 01:00:00,3.0,22.42,95.18,57.38,0.07,0.38,78.54,0.0,0.0,1,5,6,3.0,0.0
2025-06-05 02:00:00,3.0,22.14,93.37,57.47,0.08,0.37,78.65,0.0,0.0,2,5,6,3.0,0.0
2025-06-05 03:00:00,3.0,21.62,90.28,57.08,0.07,0.35,78.55,0.01,0.0,3,5,6,3.0,0.0
2025-06-05 04:00:00,3.0,20.81,86.25,55.9,0.06,0.33,78.05,0.01,0.0,4,5,6,3.0,0.0
2025-06-05 05:00:00,3.0,19.87,82.09,54.43,0.05,0.32,77.47,0.01,0.0,5,5,6,3.0,0.0
2025-06-05 06:00:00,3.0,18.77,77.92,52.97,0.05,0.3,76.91,0.01,0.0,6,5,6,3.0,0.0
2025-06-05 07:00:00,3.0,17.49,73.65,51.66,0.04,0.28,76.35,0.01,0.0,7,5,6,3.0,0.0
2025-06-05 08:00:00,3.0,16.13,69.49,50.57,0.04,0.26,75.79,0.01,0.0,8,5,6,3.0,0.0
2025-06-05 09:00:00,3.0,14.85,65.56,49.6,0.04,0.24,75.38,0.01,0.0,9,5,6,3.0,0.0
2025-06-05 10:00:00,3.0,13.67,61.88,48.91,0.03,0.23,75.16,0.01,0.0,10,5,6,3.0,0.0
2025-06-05 11:00:00,3.0,12.63,58.47,48.24,0.03,0.22,74.81,0.01,0.0,11,5,6,3.0,0.0
2025-06-05 12:00:00,3.0,11.77,55.46,47.87,0.04,0.22,74.61,0.01,0.0,12,5,6,3.0,0.0
2025-06-05 13:00:00,3.0,11.03,52.78,47.8,0.04,0.22,74.57,0.0,0.0,13,5,6,3.0,0.0
2025-06-05 14:00:00,3.0,10.41,50.32,47.75,0.05,0.22,74.46,0.0,0.0,14,5,6,3.0,0.0
2025-06-05 15:00:00,2.0,9.87,48.1,47.67,0.06,0.21,74.4,0.0,0.0,15,5,6,3.0,-1.0
2025-06-05 16:00:00,2.0,9.41,46.09,47.64,0.06,0.21,74.25,0.0,0.0,16,5,6,2.0,0.0
2025-06-05 17:00:00,2.0,9.03,44.56,47.81,0.06,0.21,74.22,0.0,0.0,17,5,6,2.0,0.0
2025-06-05 18:00:00,2.0,8.73,43.37,48.14,0.05,0.21,74.36,0.0,0.0,18,5,6,2.0,0.0
2025-06-05 19:00:00,2.0,8.48,42.39,48.26,0.05,0.21,74.3,0.0,0.0,19,5,6,2.0,0.0
2025-06-05 20:00:00,2.0,8.34,41.96,48.51,0.05,0.21,74.4,0.0,0.0,20,5,6,2.0,0.0
2025-06-05 21:00:00,2.0,8.35,42.12,48.85,0.05,0.21,74.52,0.0,0.0,21,5,6,2.0,0.0
2025-06-05 22:00:00,2.0,8.51,43.04,49.34,0.05,0.22,74.76,0.0,0.0,22,5,6,2.0,0.0
2025-06-05 23:00:00,2.0,8.84,44.65,49.96,0.05,0.22,75.03,0.0,0.0,23,5,6,2.0,0.0
2025-06-06 00:00:00,2.0,9.29,46.97,50.8,0.05,0.22,75.39,0.0,0.0,0,6,6,2.0,0.0
2025-06-06 01:00:00,2.0,9.84,49.76,51.95,0.05,0.22,76.01,0.0,0.0,1,6,6,2.0,0.0
2025-06-06 02:00:00,3.0,10.47,52.99,53.45,0.05,0.21,76.75,0.0,0.0,2,6,6,2.0,1.0
2025-06-06 03:00:00,3.0,11.13,56.45,55.03,0.05,0.21,77.56,0.0,0.0,3,6,6,3.0,0.0
2025-06-06 04:00:00,3.0,11.7,59.51,56.21,0.04,0.21,78.27,0.01,0.0,4,6,6,3.0,0.0
2025-06-06 05:00:00,3.0,12.17,61.97,56.74,0.04,0.2,78.8,0.01,0.0,5,6,6,3.0,0.0
2025-06-06 06:00:00,3.0,12.51,63.87,56.64,0.03,0.2,79.24,0.0,0.0,6,6,6,3.0,0.0
2025-06-06 07:00:00,3.0,12.71,64.83,56.01,0.03,0.19,79.54,0.0,0.0,7,6,6,3.0,0.0
2025-06-06 08:00:00,3.0,12.78,65.15,54.9,0.03,0.18,79.8,0.0,0.0,8,6,6,3.0,0.0
2025-06-06 09:00:00,3.0,12.78,65.1,53.51,0.03,0.17,79.78,0.0,0.0,9,6,6,3.0,0.0
2025-06-06 10:00:00,3.0,12.8,65.17,52.33,0.03,0.17,80.05,0.0,0.0,10,6,6,3.0,0.0
2025-06-06 11:00:00,3.0,12.82,65.43,51.27,0.03,0.16,79.98,0.0,0.0,11,6,6,3.0,0.0
2025-06-06 12:00:00,3.0,12.87,65.95,50.56,0.03,0.16,80.08,0.0,0.0,12,6,6,3.0,0.0
2025-06-06 13:00:00,3.0,13.0,67.07,50.41,0.04,0.16,80.19,0.0,0.0,13,6,6,3.0,0.0
2025-06-06 14:00:00,3.0,13.23,68.73,50.35,0.05,0.17,80.27,0.0,0.0,14,6,6,3.0,0.0
2025-06-06 15:00:00,3.0,13.53,71.02,50.46,0.06,0.17,80.22,0.0,0.0,15,6,6,3.0,0.0
2025-06-06 16:00:00,3.0,13.88,73.47,50.72,0.06,0.17,80.26,0.0,0.0,16,6,6,3.0,0.0
2025-06-06 17:00:00,3.0,14.42,76.96,51.34,0.06,0.18,80.36,0.0,0.0,17,6,6,3.0,0.0
2025-06-06 18:00:00,3.0,15.23,81.89,52.16,0.05,0.18,80.69,0.0,0.0,18,6,6,3.0,0.0
2025-06-06 19:00:00,3.0,16.3,88.07,52.99,0.05,0.19,80.91,0.0,0.0,19,6,6,3.0,0.0
2025-06-06 20:00:00,3.0,17.51,94.68,53.86,0.05,0.19,81.27,0.0,0.0,20,6,6,3.0,0.0
2025-06-06 21:00:00,4.0,18.74,101.0,54.81,0.05,0.19,81.54,0.0,0.0,21,6,6,3.0,1.0
2025-06-06 22:00:00,4.0,19.89,106.58,55.6,0.05,0.2,81.99,0.0,0.0,22,6,6,4.0,0.0
2025-06-06 23:00:00,4.0,20.85,110.97,56.24,0.05,0.2,82.18,0.0,0.0,23,6,6,4.0,0.0
2025-06-07 00:00:00,4.0,21.47,113.38,56.65,0.05,0.2,82.41,0.0,0.0,0,7,6,4.0,0.0
2025-06-07 01:00:00,4.0,21.69,113.67,56.89,0.05,0.2,82.19,0.0,0.0,1,7,6,4.0,0.0
2025-06-07 02:00:00,4.0,21.63,112.64,56.95,0.05,0.2,82.25,0.0,0.0,2,7,6,4.0,0.0
2025-06-07 03:00:00,4.0,21.25,110.41,56.59,0.05,0.2,81.85,0.0,0.0,3,7,6,4.0,0.0
2025-06-07 04:00:00,4.0,20.58,106.89,55.63,0.04,0.2,81.13,0.01,0.0,4,7,6,4.0,0.0
2025-06-07 05:00:00,4.0,19.74,102.64,54.44,0.03,0.19,80.41,0.01,0.0,5,7,6,4.0,0.0
2025-06-07 06:00:00,3.0,18.78,97.71,52.91,0.03,0.19,79.77,0.01,0.0,6,7,6,4.0,-1.0
2025-06-07 07:00:00,3.0,17.76,92.53,51.16,0.03,0.19,79.19,0.01,0.0,7,7,6,3.0,0.0
2025-06-07 08:00:00,3.0,16.73,87.25,49.4,0.03,0.19,78.57,0.01,0.0,8,7,6,3.0,0.0
2025-06-07 09:00:00,3.0,15.8,82.37,47.81,0.03,0.19,78.03,0.01,0.0,9,7,6,3.0,0.0
2025-06-07 10:00:00,3.0,14.92,77.64,46.91,0.03,0.19,78.21,0.01,0.0,10,7,6,3.0,0.0
2025-06-07 11:00:00,3.0,14.04,72.65,46.52,0.03,0.19,78.21,0.01,0.0,11,7,6,3.0,0.0
2025-06-07 12:00:00,3.0,13.26,67.9,46.73,0.03,0.19,78.48,0.01,0.0,12,7,6,3.0,0.0
2025-06-07 13:00:00,3.0,12.61,63.6,47.47,0.04,0.2,78.98,0.0,0.0,13,7,6,3.0,0.0
2025-06-07 14:00:00,3.0,11.97,59.5,48.23,0.05,0.2,79.3,0.0,0.0,14,7,6,3.0,0.0
2025-06-07 15:00:00,3.0,11.3,55.46,48.89,0.06,0.2,79.43,0.0,0.0,15,7,6,3.0,0.0
2025-06-07 16:00:00,3.0,10.59,51.63,49.46,0.06,0.21,79.41,0.0,0.0,16,7,6,3.0,0.0
2025-06-07 17:00:00,2.0,9.93,48.29,50.05,0.05,0.21,79.36,0.0,0.0,17,7,6,3.0,-1.0
2025-06-07 18:00:00,2.0,9.33,45.51,50.69,0.05,0.21,79.25,0.0,0.0,18,7,6,2.0,0.0
2025-06-07 19:00:00,2.0,8.82,43.4,51.05,0.05,0.21,78.87,0.0,0.0,19,7,6,2.0,0.0
2025-06-07 20:00:00,2.0,8.55,42.56,51.54,0.05,0.22,78.57,0.0,0.0,20,7,6,2.0,0.0
2025-06-07 21:00:00,2.0,8.54,42.93,52.13,0.05,0.22,78.36,0.0,0.0,21,7,6,2.0,0.0
2025-06-07 22:00:00,2.0,8.82,44.59,53.06,0.05,0.22,78.45,0.0,0.0,22,7,6,2.0,0.0
2025-06-07 23:00:00,2.0,9.28,46.93,54.08,0.05,0.22,78.68,0.0,0.0,23,7,6,2.0,0.0
2025-06-08 00:00:00,2.0,9.86,49.52,55.31,0.05,0.21,79.07,0.0,0.0,0,8,6,2.0,0.0
2025-06-08 01:00:00,3.0,10.45,52.1,56.54,0.04,0.2,79.53,0.0,0.0,1,8,6,2.0,1.0
2025-06-08 02:00:00,3.0,11.05,54.67,57.5,0.05,0.2,80.04,0.0,0.0,2,8,6,3.0,0.0
2025-06-08 03:00:00,3.0,11.6,57.13,58.14,0.05,0.2,80.26,0.0,0.0,3,8,6,3.0,0.0
2025-06-08 04:00:00,3.0,12.01,59.06,58.43,0.04,0.19,80.58,0.0,0.0,4,8,6,3.0,0.0
2025-06-08 05:00:00,3.0,12.27,60.16,58.29,0.03,0.19,80.64,0.01,0.0,5,8,6,3.0,0.0
2025-06-08 06:00:00,3.0,12.38,60.32,57.71,0.03,0.19,80.68,0.0,0.0,6,8,6,3.0,0.0
2025-06-08 07:00:00,3.0,12.34,59.6,56.78,0.03,0.18,80.6,0.0,0.0,7,8,6,3.0,0.0
2025-06-08 08:00:00,3.0,12.17,58.14,55.55,0.03,0.18,80.47,0.0,0.0,8,8,6,3.0,0.0
2025-06-08 09:00:00,3.0,11.91,56.22,54.36,0.03,0.18,80.33,0.0,0.0,9,8,6,3.0,0.0
2025-06-08 10:00:00,3.0,11.59,54.12,53.57,0.03,0.19,80.41,0.0,0.0,10,8,6,3.0,0.0
2025-06-08 11:00:00,3.0,11.16,51.57,52.9,0.03,0.19,80.39,0.01,0.0,11,8,6,3.0,0.0
2025-06-08 12:00:00,2.0,10.63,48.77,52.39,0.03,0.19,80.29,0.01,0.0,12,8,6,3.0,-1.0
2025-06-08 13:00:00,2.0,10.07,46.02,52.19,0.04,0.2,80.33,0.0,0.0,13,8,6,2.0,0.0
2025-06-08 14:00:00,2.0,9.42,42.99,51.97,0.05,0.2,80.32,0.0,0.0,14,8,6,2.0,0.0
2025-06-08 15:00:00,2.0,8.66,39.66,51.77,0.06,0.21,80.13,0.0,0.0,15,8,6,2.0,0.0
2025-06-08 16:00:00,2.0,7.86,36.17,51.36,0.06,0.21,79.98,0.0,0.0,16,8,6,2.0,0.0
2025-06-08 17:00:00,2.0,7.1,32.82,50.95,0.06,0.22,79.78,0.0,0.0,17,8,6,2.0,0.0
2025-06-08 18:00:00,2.0,6.41,29.72,50.44,0.06,0.22,79.73,0.0,0.0,18,8,6,2.0,0.0
2025-06-08 19:00:00,2.0,5.82,26.95,49.85,0.05,0.22,79.49,0.0,0.0,19,8,6,2.0,0.0
2025-06-08 20:00:00,2.0,5.4,24.91,49.43,0.05,0.22,79.35,0.0,0.0,20,8,6,2.0,0.0
2025-06-08 21:00:00,2.0,5.15,23.56,48.98,0.05,0.21,79.04,0.0,0.0,21,8,6,2.0,0.0
2025-06-08 22:00:00,2.0,5.02,22.67,48.42,0.05,0.21,78.64,0.0,0.0,22,8,6,2.0,0.0
2025-06-08 23:00:00,2.0,4.93,22.0,47.75,0.05,0.21,78.2,0.0,0.0,23,8,6,2.0,0.0
2025-06-09 00:00:00,2.0,4.85,21.35,46.93,0.05,0.21,77.4,0.0,0.0,0,9,6,2.0,0.0
2025-06-09 01:00:00,2.0,4.77,20.74,46.01,0.05,0.21,76.53,0.0,0.0,1,9,6,2.0,0.0
2025-06-09 02:00:00,2.0,4.69,20.15,45.13,0.05,0.2,75.72,0.0,0.0,2,9,6,2.0,0.0
2025-06-09 03:00:00,1.0,4.59,19.51,44.19,0.05,0.2,74.77,0.01,0.0,3,9,6,2.0,-1.0
2025-06-09 04:00:00,1.0,4.47,18.84,43.2,0.04,0.2,73.77,0.01,0.0,4,9,6,1.0,0.0
2025-06-09 05:00:00,1.0,4.35,18.16,42.08,0.03,0.19,72.84,0.01,0.0,5,9,6,1.0,0.0
2025-06-09 06:00:00,1.0,4.24,17.52,40.72,0.03,0.19,72.05,0.01,0.0,6,9,6,1.0,0.0
2025-06-09 07:00:00,1.0,4.15,16.93,39.15,0.03,0.18,71.23,0.01,0.0,7,9,6,1.0,0.0
2025-06-09 08:00:00,1.0,4.1,16.55,37.6,0.03,0.18,70.55,0.01,0.0,8,9,6,1.0,0.0
2025-06-09 09:00:00,1.0,4.11,16.44,36.33,0.03,0.17,69.99,0.01,0.0,9,9,6,1.0,0.0
2025-06-09 10:00:00,1.0,4.17,16.55,35.5,0.03,0.17,69.91,0.01,0.0,10,9,6,1.0,0.0
2025-06-09 11:00:00,1.0,4.23,16.64,35.0,0.03,0.17,69.89,0.01,0.0,11,9,6,1.0,0.0
2025-06-09 12:00:00,1.0,4.26,16.68,34.88,0.03,0.18,70.1,0.01,0.0,12,9,6,1.0,0.0
2025-06-09 13:00:00,1.0,4.25,16.67,35.16,0.04,0.18,70.44,0.01,0.0,13,9,6,1.0,0.0
2025-06-09 14:00:00,1.0,4.17,16.47,35.53,0.05,0.19,70.75,0.0,0.0,14,9,6,1.0,0.0
2025-06-09 15:00:00,1.0,4.07,16.19,35.94,0.06,0.19,71.17,0.0,0.0,15,9,6,1.0,0.0
2025-06-09 16:00:00,1.0,3.98,15.97,36.3,0.06,0.19,71.61,0.0,0.0,16,9,6,1.0,0.0
2025-06-09 17:00:00,1.0,3.93,15.92,36.86,0.06,0.2,72.13,0.0,0.0,17,9,6,1.0,0.0
2025-06-09 18:00:00,1.0,3.94,16.05,37.67,0.06,0.2,72.89,0.0,0.0,18,9,6,1.0,0.0
2025-06-09 19:00:00,1.0,4.0,16.31,38.5,0.06,0.2,73.51,0.0,0.0,19,9,6,1.0,0.0
2025-06-09 20:00:00,1.0,4.1,16.76,39.4,0.06,0.2,74.11,0.0,0.0,20,9,6,1.0,0.0
2025-06-09 21:00:00,1.0,4.26,17.38,40.21,0.06,0.2,74.65,0.0,0.0,21,9,6,1.0,0.0
2025-06-09 22:00:00,1.0,4.49,18.26,41.09,0.06,0.21,75.17,0.0,0.0,22,9,6,1.0,0.0
2025-06-09 23:00:00,1.0,4.77,19.22,42.24,0.05,0.21,75.89,0.0,0.0,23,9,6,1.0,0.0
2025-06-10 00:00:00,2.0,5.08,20.21,43.44,0.05,0.2,76.47,0.0,0.01,0,10,6,1.0,1.0
2025-06-10 01:00:00,2.0,5.38,21.12,44.37,0.05,0.2,77.06,0.0,0.02,1,10,6,2.0,0.0
2025-06-10 02:00:00,2.0,5.63,21.83,44.81,0.06,0.2,77.18,0.0,0.02,2,10,6,2.0,0.0
2025-06-10 03:00:00,2.0,5.82,22.32,44.68,0.05,0.2,77.21,0.01,0.01,3,10,6,2.0,0.0
2025-06-10 04:00:00,2.0,5.97,22.71,44.22,0.04,0.2,76.9,0.01,0.01,4,10,6,2.0,0.0
2025-06-10 05:00:00,2.0,6.12,23.17,43.5,0.04,0.2,76.62,0.01,0.0,5,10,6,2.0,0.0
2025-06-10 06:00:00,2.0,6.28,23.77,42.61,0.03,0.2,76.34,0.01,0.0,6,10,6,2.0,0.0
2025-06-10 07:00:00,2.0,6.47,24.45,41.71,0.03,0.2,76.19,0.01,0.0,7,10,6,2.0,0.0
2025-06-10 08:00:00,2.0,6.67,25.24,40.99,0.03,0.2,76.22,0.01,0.0,8,10,6,2.0,0.0
2025-06-10 09:00:00,2.0,6.9,26.23,40.59,0.03,0.2,76.26,0.01,0.0,9,10,6,2.0,0.0
2025-06-10 10:00:00,2.0,7.25,27.77,40.43,0.03,0.2,76.76,0.01,0.0,10,10,6,2.0,0.0
2025-06-10 11:00:00,2.0,7.74,29.92,40.47,0.03,0.2,77.05,0.01,0.0,11,10,6,2.0,0.0
2025-06-10 12:00:00,2.0,8.38,32.72,40.77,0.03,0.21,77.42,0.01,0.0,12,10,6,2.0,0.0
2025-06-10 13:00:00,2.0,9.19,36.07,41.51,0.04,0.21,77.99,0.01,0.0,13,10,6,2.0,0.0
2025-06-10 14:00:00,2.0,10.04,39.49,42.21,0.05,0.22,78.34,0.0,0.0,14,10,6,2.0,0.0
2025-06-10 15:00:00,2.0,10.82,42.56,42.85,0.06,0.23,78.71,0.0,0.0,15,10,6,2.0,0.0
2025-06-10 16:00:00,2.0,11.37,44.64,43.21,0.06,0.23,78.66,0.0,0.0,16,10,6,2.0,0.0
2025-06-10 17:00:00,2.0,11.76,46.21,43.55,0.06,0.24,78.66,0.0,0.0,17,10,6,2.0,0.0
2025-06-10 18:00:00,2.0,12.05,47.55,43.85,0.06,0.24,78.72,0.0,0.0,18,10,6,2.0,0.0
2025-06-10 19:00:00,2.0,12.2,48.36,44.13,0.06,0.24,78.47,0.0,0.0,19,10,6,2.0,0.0
2025-06-10 20:00:00,2.0,12.27,48.84,44.55,0.06,0.25,78.31,0.0,0.0,20,10,6,2.0,0.0
2025-06-10 21:00:00,2.0,12.29,49.07,44.93,0.06,0.25,77.96,0.0,0.0,21,10,6,2.0,0.0
2025-06-10 22:00:00,2.0,12.25,49.0,45.53,0.05,0.25,77.78,0.0,0.0,22,10,6,2.0,0.0
2025-06-10 23:00:00,2.0,12.11,48.38,46.22,0.05,0.25,77.72,0.0,0.0,23,10,6,2.0,0.0
2025-06-11 00:00:00,2.0,11.9,47.46,47.04,0.05,0.25,77.89,0.0,0.0,0,11,6,2.0,0.0
2025-06-11 01:00:00,2.0,11.69,46.47,47.9,0.05,0.24,77.99,0.0,0.0,1,11,6,2.0,0.0
2025-06-11 02:00:00,2.0,11.47,45.53,48.71,0.06,0.24,78.19,0.0,0.0,2,11,6,2.0,0.0
2025-06-11 03:00:00,2.0,11.25,44.57,49.33,0.06,0.24,78.38,0.0,0.0,3,11,6,2.0,0.0
2025-06-11 04:00:00,2.0,11.03,43.48,49.73,0.05,0.24,78.53,0.01,0.0,4,11,6,2.0,0.0
2025-06-11 05:00:00,2.0,10.86,42.43,49.93,0.04,0.24,78.77,0.01,0.0,5,11,6,2.0,0.0
2025-06-11 06:00:00,2.0,10.71,41.44,49.54,0.04,0.24,79.16,0.01,0.0,6,11,6,2.0,0.0
2025-06-11 07:00:00,2.0,10.56,40.4,48.74,0.03,0.24,79.44,0.01,0.0,7,11,6,2.0,0.0
2025-06-11 08:00:00,2.0,10.43,39.41,47.45,0.03,0.24,79.52,0.01,0.0,8,11,6,2.0,0.0
2025-06-11 09:00:00,2.0,10.31,38.53,45.96,0.03,0.24,79.44,0.01,0.0,9,11,6,2.0,0.0
2025-06-11 10:00:00,2.0,10.22,37.73,44.59,0.03,0.25,79.3,0.01,0.0,10,11,6,2.0,0.0
2025-06-11 11:00:00,2.0,10.05,36.94,43.07,0.03,0.26,78.91,0.01,0.0,11,11,6,2.0,0.0
2025-06-11 12:00:00,2.0,9.89,36.4,42.03,0.04,0.27,78.44,0.01,0.0,12,11,6,2.0,0.0
2025-06-11 13:00:00,2.0,9.78,36.23,41.62,0.04,0.28,78.17,0.01,0.0,13,11,6,2.0,0.0
2025-06-11 14:00:00,2.0,9.65,36.04,41.5,0.06,0.29,77.82,0.0,0.0,14,11,6,2.0,0.0
2025-06-11 15:00:00,2.0,9.48,35.82,41.49,0.06,0.29,77.33,0.0,0.0,15,11,6,2.0,0.0
2025-06-11 16:00:00,2.0,9.28,35.58,41.36,0.06,0.3,76.87,0.0,0.0,16,11,6,2.0,0.0
2025-06-11 17:00:00,2.0,9.13,35.6,41.21,0.06,0.31,76.34,0.0,0.0,17,11,6,2.0,0.0
2025-06-11 18:00:00,2.0,9.01,35.76,40.99,0.06,0.31,75.77,0.0,0.0,18,11,6,2.0,0.0
2025-06-11 19:00:00,2.0,8.91,35.83,40.95,0.06,0.32,75.15,0.0,0.0,19,11,6,2.0,0.0
2025-06-11 20:00:00,2.0,8.88,35.97,41.12,0.06,0.32,74.87,0.0,0.0,20,11,6,2.0,0.0
2025-06-11 21:00:00,2.0,8.9,36.17,41.11,0.06,0.32,74.66,0.0,0.0,21,11,6,2.0,0.0
2025-06-11 22:00:00,2.0,8.97,36.41,41.14,0.06,0.32,74.64,0.0,0.0,22,11,6,2.0,0.0
2025-06-11 23:00:00,2.0,9.12,36.81,41.07,0.06,0.32,74.52,0.0,0.0,23,11,6,2.0,0.0
2025-06-12 00:00:00,2.0,9.33,37.52,40.94,0.06,0.32,74.4,0.0,0.0,0,12,6,2.0,0.0
2025-06-12 01:00:00,2.0,9.65,38.63,40.96,0.06,0.33,74.47,0.0,0.0,1,12,6,2.0,0.0
2025-06-12 02:00:00,2.0,9.95,39.71,40.95,0.07,0.33,74.74,0.0,0.0,2,12,6,2.0,0.0
2025-06-12 03:00:00,2.0,10.2,40.48,40.9,0.07,0.34,75.19,0.0,0.0,3,12,6,2.0,0.0
2025-06-12 04:00:00,2.0,10.32,40.79,40.86,0.06,0.34,75.29,0.01,0.0,4,12,6,2.0,0.0
2025-06-12 05:00:00,2.0,10.33,40.68,40.97,0.05,0.33,75.73,0.01,0.01,5,12,6,2.0,0.0
